CanonicalSMILES	Name	Combined_ID	drop_duplicates	ClogP	dataset	SMILES	InChIKey
O=C1C2C3CCC(C3)C2C(=O)N1CC1CCCCC1CN1CCN(c2nsc3ccccc23)CC1	Lurasidone	swe2_data_542	True	4.255800000000003	swe2	C1CC[C@H]([C@@H](C1)CN2CCN(CC2)C3=NSC4=CC=CC=C43)CN5C(=O)[C@H]6[C@@H]7CC[C@@H](C7)[C@H]6C5=O	PQXKDMSYBGKCJA-CVTJIBDQSA-N
O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21	Naringenin	amar_data_314	True	2.5099000000000014	amar	C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O	FTVWIRXFELQLPI-ZDUSSCGKSA-N
O=C1CC2(CCCCC2)CN1	3,3-pentamethylene-4-butyrolactam	swe2_data_111	True	1.4568	swe2	C1CCC2(CC1)CC(=O)NC2	JAWPQJDOQPSNIQ-UHFFFAOYSA-N
O=C1CC2C(CC(O)C2CO)O1	VYTZWRCSPHQSFX-GBNDHIKLSA-N	aus_data_279	True	-0.7088000000000001	aus	C1[C@H]([C@@H]([C@@H]2[C@H]1OC(=O)C2)CO)O	VYTZWRCSPHQSFX-GBNDHIKLSA-N
O=C1CCC(C(=O)O)N1	L-Pyroglutamic acid	aus_data_142+swe2_data_541	True	-0.6504000000000001	aus+swe2	C1CC(=O)N[C@@H]1C(=O)O	ODHCTXKNWHHXJC-VKHMYHEASA-N
O=C1CCCCCCCCCCCN1	Azacyclotridecan-2-one	swe2_data_263	True	3.0172000000000008	swe2	C1CCCCCC(=O)NCCCCC1	JHWNWJKBPDFINM-UHFFFAOYSA-N
O=C1CCCCCN1	Caprolactam	aus_data_69+swe2_data_303	True	0.6766000000000001	aus+swe2	C1CCC(=O)NCC1	JBKVHLHDHHXQEQ-UHFFFAOYSA-N
O=C1CCCCCO1	Caprolactone	aus_data_191	True	1.1036	aus	C1CCC(=O)OCC1	PAPBSGBWRJIAAV-UHFFFAOYSA-N
O=C1CCCCN1	2-Piperidone	aus_data_277+amar_data_446+swe2_data_482	True	0.2865	aus+amar+swe2	C1CCNC(=O)C1	XUWHAWMETYGRKB-UHFFFAOYSA-N
O=C1CCc2cccc3c2N1CC3	Pyroquilon	swe2_data_712	True	1.5219	swe2	C1CC(=O)N2CCC3=CC=CC1=C32	XRJLAOUDSILTFT-UHFFFAOYSA-N
O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1	Norfludiazepam	swe2_data_633	True	3.268600000000002	swe2	C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F	UVCOILFBWYKHHB-UHFFFAOYSA-N
O=C1Cc2ccccc2N1	2-Oxindole	swe2_data_101	True	1.1812	swe2	C1C2=CC=CC=C2NC1=O	JYGFTBXVXVMTGB-UHFFFAOYSA-N
O=C1Cc2ccccc2N1c1c(Cl)cccc1Cl	1-(2,6-Dichlorophenyl)-2-indolinone	swe2_data_15	True	4.214200000000003	swe2	C1C2=CC=CC=C2N(C1=O)C3=C(C=CC=C3Cl)Cl	JCICIFOYVSPMHG-UHFFFAOYSA-N
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1	Phenytoin	snf_data_3319+swe2_data_674	True	1.7696	snf+swe2	C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3	CXOFVDLJLONNDW-UHFFFAOYSA-N
O=C1NC(=O)c2ccccc21	1H-Isoindole-1,3(2H)-dione	swe2_data_43	True	0.5702	swe2	C1=CC=C2C(=C1)C(=O)NC2=O	XKJCHHZQLQNZHY-UHFFFAOYSA-N
O=C1NC(Cc2ccccc2)C(=O)N2CCCC12	Pyrrolo[1,2-a]pyrazine-1,4-dione, hexahydro-3-(phenylmethyl)-	amar_data_175	True	0.7184999999999997	amar	C1CC2C(=O)NC(C(=O)N2C1)CC3=CC=CC=C3	QZBUWPVZSXDWSB-UHFFFAOYSA-N
O=C1NS(=O)(=O)c2ccccc21	Saccharin	aus_data_350+amar_data_375+snf_data_2816+swe2_data_731	True	0.1186999999999999	aus+amar+snf+swe2	C1=CC=C2C(=C1)C(=O)NS2(=O)=O	CVHZOJJKTDOEJC-UHFFFAOYSA-N
O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1	Efavirenz	snf_data_3292+swe2_data_408	True	4.073100000000001	snf+swe2	C1CC1C#C[C@]2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F	XPOQHMRABVBWPR-ZDUSSCGKSA-N
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O	Oxazepam	amar_data_336+swe2_data_645	True	2.4479	amar+swe2	C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O	ADIMAYPTOBDMTL-UHFFFAOYSA-N
O=C1OC(C(O)CO)C(O)=C1O	Ascorbic acid	swe2_data_256	True	-1.4073999999999995	swe2	C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
O=C1OC(CO)C(O)C(O)C1O	Gluconolactone	aus_data_360	True	-3.0132000000000008	aus	C([C@@H]1[C@H]([C@@H]([C@H](C(=O)O1)O)O)O)O	PHOQVHQSTUBQQK-SQOUGZDYSA-N
O=C1OCC(Cc2cccc(O)c2)C1Cc1cccc(O)c1	Enterolactone	amar_data_199+swe2_data_411	True	2.672200000000001	amar+swe2	C1[C@H]([C@@H](C(=O)O1)CC2=CC(=CC=C2)O)CC3=CC(=CC=C3)O	HVDGDHBAMCBBLR-PBHICJAKSA-N
O=CC=Cc1ccc(O)cc1	p-Coumaraldehyde	amar_data_346+swe2_data_654	True	1.6042999999999998	amar+swe2	C1=CC(=CC=C1/C=C/C=O)O	CJXMVKYNVIGQBS-OWOJBTEDSA-N
O=CCCCCCCCC(=O)O	FA 9:1+1O	swe2_data_424	True	2.0006	swe2	C(CCCC=O)CCCC(=O)O	WLGDDELKYAWBBL-UHFFFAOYSA-N
O=CCc1ccccc1	Phenylacetaldehyde	swe2_data_669	True	1.428	swe2	C1=CC=C(C=C1)CC=O	DTUQWGWMVIHBKE-UHFFFAOYSA-N
O=CNCc1ccccc1	N-Benzylformamide	aus_data_171	True	0.9326	aus	C1=CC=C(C=C1)CNC=O	IIBOGKHTXBPGEI-UHFFFAOYSA-N
O=Cc1c[nH]c2ccccc12	3-Formylindole	amar_data_242+amar_data_58+swe2_data_129	True	1.9804	amar+swe2	C1=CC=C2C(=C1)C(=CN2)C=O	OLNJUISKUQQNIM-UHFFFAOYSA-N
O=Cc1ccc(O)c(O)c1	3,4-Dihydroxybenzaldehyde	swe2_data_112	True	0.9103	swe2	C1=CC(=C(C=C1C=O)O)O	IBGBGRVKPALMCQ-UHFFFAOYSA-N
O=Cc1ccc(O)cc1	4-Hydroxybenzaldehyde	aus_data_30+swe2_data_166	True	1.2047	aus+swe2	C1=CC(=CC=C1C=O)O	RGHHSNMVTDWUBI-UHFFFAOYSA-N
O=Cc1cccc2[nH]ccc12	4-Indolecarbaldehyde	swe2_data_172	True	1.9804	swe2	C1=CC(=C2C=CNC2=C1)C=O	JFDDFGLNZWNJTK-UHFFFAOYSA-N
O=Cc1ccccc1S(=O)(=O)O	2-formylbenzenesulfonate	swe2_data_77	True	0.7458	swe2	C1=CC=C(C(=C1)C=O)S(=O)(=O)O	SHHKMWMIKILKQW-UHFFFAOYSA-N
O=P(O)(O)OC(CO)CO	Glycerol-2-phosphate	swe2_data_455	True	-1.5511	swe2	C(C(CO)OP(=O)(O)O)O	DHCLVCXQIBBOPH-UHFFFAOYSA-N
O=P(O)(O)OCC(O)C(O)C(O)C(O)CO	[(2R,3R,4R,5S)-2,3,4,5,6-pentahydroxyhexyl] dihydrogen phosphate	swe2_data_12	True	-3.4684000000000013	swe2	C([C@@H]([C@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)O)O	GACTWZZMVMUKNG-SLPGGIOYSA-N
O=P(OCCCl)(OCCCl)OCCCl	Tris(2-chloroethyl)phosphate	swe2_data_815	True	2.8607000000000014	swe2	C(CCl)OP(=O)(OCCCl)OCCCl	HQUQLFOMPYWACS-UHFFFAOYSA-N
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1	Triphenylphosphate	swe2_data_811	True	5.331500000000003	swe2	C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3	XZZNDPSIHUTMOC-UHFFFAOYSA-N
O=P(c1ccccc1)(c1ccccc1)c1ccccc1	triphenylphosphineoxide	swe2_data_812	True	3.3260000000000014	swe2	C1=CC=C(C=C1)P(=O)(C2=CC=CC=C2)C3=CC=CC=C3	FIQMHBFVRAXMOP-UHFFFAOYSA-N
O=P1(N(CCCl)CCCl)NCCCO1	Cyclophosphamide	snf_data_2579+swe2_data_350	True	1.884	snf+swe2	C1CNP(=O)(OC1)N(CCCl)CCCl	CMSMOCZEIVJLDB-UHFFFAOYSA-N
O=P1(NCCCl)OCCCN1CCCl	Ifosfamide	snf_data_2683	True	1.884	snf	C1CN(P(=O)(OC1)NCCCl)CCCl	HOMGKSMUEGBAAB-UHFFFAOYSA-N
O=S(=O)(O)C(F)(F)F	trifluoromethanesulfonic acid	swe2_data_803	True	0.3940000000000002	swe2	C(F)(F)(F)S(=O)(=O)O	ITMCEJHCFYSIIV-UHFFFAOYSA-N
O=S(=O)(O)CC(O)CNC1CCCCC1	CAPSO	amar_data_149	True	0.1573999999999995	amar	C1CCC(CC1)NCC(CS(=O)(=O)O)O	INEWUCPYEUEQTN-UHFFFAOYSA-N
O=S(=O)(O)NC1CCCCC1	Cyclamic acid	amar_data_173+snf_data_2813+swe2_data_346	True	0.7114999999999998	amar+snf+swe2	C1CCC(CC1)NS(=O)(=O)O	HCAJEUSONLESMK-UHFFFAOYSA-N
O=S(=O)(O)Oc1c[nH]c2ccccc12	3-Indoxyl sulphate	aus_data_297+amar_data_62	True	1.3495	aus+amar	C1=CC=C2C(=C1)C(=CN2)OS(=O)(=O)O	BXFFHSIDQOFMLE-UHFFFAOYSA-N
O=S(=O)(O)c1ccc(O)c(O)c1	3,4-Dihydroxybenzenesulfonic acid	aus_data_303	True	0.3445	aus	C1=CC(=C(C=C1S(=O)(=O)O)O)O	LTPDITOEDOAWRU-UHFFFAOYSA-N
O=S(=O)(O)c1ccc(O)cc1	4-Phenolsulfonic acid	aus_data_307+swe2_data_185+swe2_data_167	True	0.6389	aus+swe2	C1=CC(=CC=C1O)S(=O)(=O)O	FEPBITJSIHRMRT-UHFFFAOYSA-N
O=S(=O)(O)c1ccc2ccccc2c1	2-Naphthalenesulfonic acid	aus_data_289	True	2.0865	aus	C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)O	KVBGVZZKJNLNJU-UHFFFAOYSA-N
O=S(=O)(O)c1ccc2nc(-c3ccccc3)[nH]c2c1	Phenylbenzimidazole sulfonic acid	swe2_data_672	True	2.4766000000000004	swe2	C1=CC=C(C=C1)C2=NC3=C(N2)C=C(C=C3)S(=O)(=O)O	UVCJGUGAGLDPAA-UHFFFAOYSA-N
O=S(=O)(O)c1ccccc1	Benzenesulfonic acid	swe2_data_269	True	0.9333	swe2	C1=CC=C(C=C1)S(=O)(=O)O	SRSXLGNVWSONIS-UHFFFAOYSA-N
O=S(=O)(O)c1nc2ccccc2s1	2-Benzothiazolesulfonic acid	amar_data_36	True	1.543	amar	C1=CC=C2C(=C1)N=C(S2)S(=O)(=O)O	ZCXGMSGCBDSEOY-UHFFFAOYSA-N
O=S(=O)([O-])c1ccc2ccccc2c1	2-naphthalenesulfonate	swe2_data_96	True	1.7439000000000002	swe2	C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)[O-]	KVBGVZZKJNLNJU-UHFFFAOYSA-M
O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1	4,4'-Sulfonyldiphenol	aus_data_308+amar_data_73	True	1.9306	aus+amar	C1=CC(=CC=C1O)S(=O)(=O)C2=CC=C(C=C2)O	VPWNQTHUCYMVMZ-UHFFFAOYSA-N
O=S1CCCC1	Tetramethylene sulfoxide	aus_data_243	True	0.5289	aus	C1CCS(=O)C1	ISXOBTBCNRIIQO-UHFFFAOYSA-N
O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1	Imidacloprid	amar_data_237+swe2_data_489	True	0.6878999999999995	amar+swe2	C1CN(/C(=N/[N+](=O)[O-])/N1)CC2=CN=C(C=C2)Cl	YWTYJOPNNQFBPC-UHFFFAOYSA-N
O=[N+]([O-])c1ccc(O)c(O)c1	4-Nitrocatechol	swe2_data_181	True	1.0059999999999998	swe2	C1=CC(=C(C=C1[N+](=O)[O-])O)O	XJNPNXSISMKQEX-UHFFFAOYSA-N
O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1	2,4-Dinitrophenol	swe2_data_62	True	1.2086	swe2	C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O	UFBJCMHMOXMLKC-UHFFFAOYSA-N
O=[N+]([O-])c1ccc(O)cc1	4-Nitrophenol	amar_data_86+swe2_data_182	True	1.3003999999999998	amar+swe2	C1=CC(=CC=C1[N+](=O)[O-])O	BTJIUGUIPKRLHP-UHFFFAOYSA-N
O=[N+]([O-])c1ccccc1Oc1ccccc1	1-Nitro-2-phenoxybenzene	swe2_data_49	True	3.387100000000001	swe2	C1=CC=C(C=C1)OC2=CC=CC=C2[N+](=O)[O-]	VNHGETRQQSYUGZ-UHFFFAOYSA-N
O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1	Uric acid	aus_data_354+amar_data_425+swe2_data_823	True	-1.7672000000000003	aus+amar+swe2	C12=C(NC(=O)N1)NC(=O)NC2=O	LEHOTFFKMJEONL-UHFFFAOYSA-N
O=c1[nH]c(=O)c2[nH]cnc2[nH]1	2,6-Dioxo-1,2,3,6-tetrahydropurine	amar_data_440+amar_data_31+swe2_data_840	False	-1.0605000000000004	amar+swe2	C1=NC2=C(N1)C(=O)NC(=O)N2	LRFVTYWOQMYALW-UHFFFAOYSA-N
O=c1[nH]c(=O)c2ccccc2[nH]1	Quinazoline-2,4-diol	amar_data_368+swe2_data_714	True	0.2164	amar+swe2	C1=CC=C2C(=C1)C(=O)NC(=O)N2	SDQJTWBNWQABLE-UHFFFAOYSA-N
O=c1[nH]c(=O)c2cn[nH]c2[nH]1	Oxypurinol	amar_data_340+swe2_data_241	True	-1.0605000000000004	amar+swe2	C1=NNC2=C1C(=O)NC(=O)N2	HXNFUBHNUDHIGC-UHFFFAOYSA-N
O=c1[nH]c(=O)c2ncn(C3OC(CO)C(O)C3O)c2[nH]1	Xanthosine	amar_data_441+swe2_data_841	True	-2.9756	amar+swe2	C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NC(=O)NC2=O	UBORTCNDUKBEOP-UUOKFMHZSA-N
O=c1[nH]c(=O)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1	Xanthosine-5'-monophosphate	swe2_data_842	True	-2.8585999999999987	swe2	C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)NC(=O)NC2=O	DCTLYFZHFGENCW-UUOKFMHZSA-N
O=c1[nH]c2cc(Cl)ccc2o1	Chloroxazone	amar_data_153	True	1.7745	amar	C1=CC2=C(C=C1Cl)NC(=O)O2	TZFWDZFKRBELIQ-UHFFFAOYSA-N
O=c1[nH]c2ccc(Cl)cc2[nH]c1=O	6-chloro-1,2,3,4-tetrahydroquinoxaline-2,3-dione	swe2_data_201	True	0.8697999999999999	swe2	C1=CC2=C(C=C1Cl)NC(=O)C(=O)N2	RNOLFZACEWWIHP-UHFFFAOYSA-N
O=c1[nH]ccc2c(O)cccc12	1,5-Isoquinolinediol	amar_data_9+swe2_data_25	True	1.2336999999999998	amar+swe2	C1=CC2=C(C=CNC2=O)C(=C1)O	LFUJIPVWTMGYDG-UHFFFAOYSA-N
O=c1[nH]cnc2[nH]ncc12	Allopurinol	snf_data_3336+swe2_data_240	True	-0.3538	snf+swe2	C1=NNC2=C1C(=O)NC=N2	OFCNXPDARWKPPY-UHFFFAOYSA-N
O=c1[nH]cnc2c1ncn2C1CC(O)C(CO)O1	2'-Deoxyinosine	aus_data_20+amar_data_40	True	-1.2397000000000002	aus+amar	C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CNC3=O)CO)O	VGONTNSXDCQUGY-RRKCRQDMSA-N
O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O	Inosine	aus_data_129+amar_data_244+amar_data_99+swe2_data_493	True	-2.2689	aus+amar+swe2	C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O	UGQMRVRMYYASKQ-KQYNXXCUSA-N
O=c1[nH]cnc2nc[nH]c12	Hypoxanthine	aus_data_122+amar_data_236+swe2_data_481	True	-0.3538	aus+amar+swe2	C1=NC2=C(N1)C(=O)NC=N2	FDGQSTZJBFJUBT-UHFFFAOYSA-N
O=c1[nH]cnc2sccc12	thieno[2,3-d]pyrimidin-4(3H)-one	swe2_data_780	True	0.9846	swe2	C1=CSC2=C1C(=O)NC=N2	JEDVKUHCDPPWNR-UHFFFAOYSA-N
O=c1[nH]nc(-c2cccs2)cc1CC1CCCCC1	4-(cyclohexylmethyl)-6-(2-thienyl)-2,3-dihydropyridazin-3-one hydrate	swe2_data_149	True	3.621200000000002	swe2	C1CCC(CC1)CC2=CC(=NNC2=O)C3=CC=CS3.O	OMJWBWGXCXMCTM-UHFFFAOYSA-N
O=c1[nH]sc2ccccc12	1,2-Benzisothiazolin-3-one	aus_data_3+swe2_data_20	True	1.5896	aus+swe2	C1=CC=C2C(=C1)C(=O)NS2	DMSMPAJRVJJAGA-UHFFFAOYSA-N
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12	Genistein	swe2_data_450	True	2.576800000000001	swe2	C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O	TZBJGXHYKVUXJN-UHFFFAOYSA-N
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12	Daidzein	amar_data_177+swe2_data_355	True	2.871200000000001	amar+swe2	C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O	ZQSIJRDFPHDXIC-UHFFFAOYSA-N
O=c1c(N2CCCC2)c(N2CCOCC2)c1=O	3-Morpholino-4-tetrahydro-1H-pyrrol-1-ylcyclobut-3-ene-1,2-dione	aus_data_27	True	-0.2806000000000002	aus	C1CCN(C1)C2=C(C(=O)C2=O)N3CCOCC3	INDCFFAROPASLT-UHFFFAOYSA-N
O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12	Myricetin	aus_data_166	True	1.6935999999999998	aus	C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O	IKMDFBPHZNJCSN-UHFFFAOYSA-N
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12	Kaempferol	swe2_data_508	True	2.2824000000000004	swe2	C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O	IYRMWMYZSQPJKC-UHFFFAOYSA-N
O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12	Galangin	swe2_data_444	True	2.576800000000001	swe2	C1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O	VCCRNZQBSJXYJD-UHFFFAOYSA-N
O=c1c2cc(-n3cccc3)ccc2oc2ncccc12	7-(1H-pyrrol-1-yl)-5H-chromeno[2,3-b]pyridin-5-one	swe2_data_213	True	3.1319000000000017	swe2	C1=CN(C=C1)C2=CC3=C(C=C2)OC4=C(C3=O)C=CC=N4	FTZKSIMECLSDJF-UHFFFAOYSA-N
O=c1c2ccccc2nc2n1CCC2O	Vasicinone	amar_data_437+swe2_data_132	True	0.8335999999999997	amar+swe2	C1CN2C(=NC3=CC=CC=C3C2=O)[C@H]1O	SDIVYZXRQHWCKF-VIFPVBQESA-N
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12	Luteolin-7-glucoside	swe2_data_543	True	-0.2445000000000002	swe2	C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O	PEFNSGRTCBGNAN-QNDFHXLGSA-N
O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12	Chrysin	aus_data_73	True	2.8712000000000013	aus	C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O	RTIXKCRFFJGDFG-UHFFFAOYSA-N
O=c1cc(O)c2ccccc2[nH]1	2,4-Quinolinediol	swe2_data_63	True	1.2336999999999998	swe2	C1=CC=C2C(=C1)C(=CC(=O)N2)O	HDHQZCHIXUUSMK-UHFFFAOYSA-N
O=c1cc[nH]c(=O)[nH]1	Uracil	aus_data_268+amar_data_424+swe2_data_822	True	-0.9368	aus+amar+swe2	C1=CNC(=O)NC1=O	ISAKRJDGNUQOIC-UHFFFAOYSA-N
O=c1cc[nH]c2ccccc12	4-Hydroxyquinoline	amar_data_82+swe2_data_171	True	1.5281	amar+swe2	C1=CC=C2C(=C1)C(=O)C=CN2	PMZDQRJGMBOQBF-UHFFFAOYSA-N
O=c1ccc2cc(O)c(O)cc2o1	6,7-Dihydroxycoumarin	swe2_data_199	True	1.2042	swe2	C1=CC(=O)OC2=CC(=C(C=C21)O)O	ILEDWLMCKZNDJK-UHFFFAOYSA-N
O=c1ccc2ccccc2[nH]1	2-Hydroxyquinoline	swe2_data_87	True	1.5280999999999998	swe2	C1=CC=C2C(=C1)C=CC(=O)N2	LISFMEBWQUVKPJ-UHFFFAOYSA-N
O=c1ccc2ccccc2o1	Coumarin	aus_data_79+swe2_data_337	True	1.793	aus+swe2	C1=CC=C2C(=C1)C=CC(=O)O2	ZYGHJZDHTFUPRJ-UHFFFAOYSA-N
O=c1cccc[nH]1	2-Hydroxypyridine	swe2_data_86	True	0.3748999999999999	swe2	C1=CC(=O)NC=C1	UBQKCCHYAOITMY-UHFFFAOYSA-N
O=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1	1-((2R,4R,5S)-4-Hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl)pyrimidine-2,4(1H,3H)-dione	amar_data_13	True	-1.8226999999999995	amar	C1[C@H]([C@@H](O[C@H]1N2C=CC(=O)NC2=O)CO)O	MXHRCPNRJAMMIM-GKROBHDKSA-N
O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1	Uridine	aus_data_355+amar_data_426+swe2_data_824	True	-2.8519	aus+amar+swe2	C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O	DRTQHJPVMGBUCF-XVFCMESISA-N
O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1	Uridylic acid	swe2_data_825	True	-2.7349	swe2	C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O	DJJCXFVJDGTHFX-XVFCMESISA-N
O=c1ccn2c(n1)OC1C(O)C(CO)OC12	3-hydroxy-2-(hydroxymethyl)-2,3,3a,9a-tetrahydro-6H-furo[2',3':4,5][1,3]oxazolo[3,2-a]pyrimidin-6-one	swe2_data_131	True	-1.7451000000000003	swe2	C1=CN2C3C(C(C(O3)CO)O)OC2=NC1=O	UUGITDASWNOAGG-UHFFFAOYSA-N
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12	Trazodone	snf_data_10547	True	2.3617	snf	C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl	PHLBKPHSAVXXEF-UHFFFAOYSA-N
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F	Fluconazole	amar_data_209+swe2_data_436	True	0.7357999999999993	amar+swe2	C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O	RFHAOTPXVQNOHP-UHFFFAOYSA-N
OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F	Flutriafol	swe2_data_441	True	2.492400000000001	swe2	C1=CC=C(C(=C1)C(CN2C=NC=N2)(C3=CC=C(C=C3)F)O)F	JWUCHKBSVLQQCO-UHFFFAOYSA-N
OC1COC(O)C(O)C1O	D-Xylose	aus_data_324	True	-2.5823000000000005	aus	C1[C@H]([C@@H]([C@H](C(O1)O)O)O)O	SRBFZHDQGSBBOR-IOVATXLUSA-N
OCC(Cc1cccc(O)c1)C(CO)Cc1cccc(O)c1	Enterodiol	amar_data_198+swe2_data_410	True	2.1	amar+swe2	C1=CC(=CC(=C1)O)C[C@@H](CO)[C@@H](CC2=CC(=CC=C2)O)CO	DWONJCNDULPHLV-HOTGVXAUSA-N
OCC(O)CN1CCN(c2ccccc2)CC1	Levodropropizine	aus_data_149	True	0.1617999999999997	aus	C1CN(CCN1C[C@@H](CO)O)C2=CC=CC=C2	PTVWPYVOOKLBCG-ZDUSSCGKSA-N
OCC1OC(O)C(O)C(O)C1O	D-Galactose	aus_data_322+aus_data_321	False	-3.2214000000000005	aus	C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O	WQZGKKKJIJFFOK-SVZMEOIVSA-N
OCC1OC(OC2(CCl)OC(CCl)C(O)C2O)C(O)C(O)C1Cl	Sucralose	snf_data_703	True	-1.6561000000000003	snf	C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CCl)O)O)CCl)O)O)Cl)O	BAQAVOSOZGMPRM-QBMZZYIRSA-N
OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O	alpha-Lactose	aus_data_359	True	-5.397199999999993	aus	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O	GUBGYTABKSRVRQ-XLOQQCSPSA-N
OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O	Trehalose	swe2_data_794	True	-5.397199999999993	swe2	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O	HDTRYLNUVZCQOY-LIZSDCNHSA-N
OCC=Cc1ccc(O)c(O)c1	Caffeyl alcohol	swe2_data_299	True	1.1032999999999995	swe2	C1=CC(=C(C=C1/C=C/CO)O)O	ZCKDCRKBURQZPT-OWOJBTEDSA-N
OCC=Cc1ccc(O)cc1	p-Coumaryl alcohol	swe2_data_655	True	1.3977	swe2	C1=CC(=CC=C1/C=C/CO)O	PTNLHDGQWUGONS-OWOJBTEDSA-N
OCCN(CCO)CCO	Triethanolamine	aus_data_256+amar_data_416+swe2_data_55	True	-1.734699999999999	aus+amar+swe2	C(CO)N(CCO)CCO	GSEJCLTVZPLZKY-UHFFFAOYSA-N
OCCNCCO	Diethanolamine	aus_data_98+amar_data_186+swe2_data_51	True	-1.4393999999999998	aus+amar+swe2	C(CO)NCCO	ZBCBWPMODOFKDW-UHFFFAOYSA-N
OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1	Quetiapine	snf_data_10952	True	2.8560000000000016	snf	C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42	URKOMYMAXPYINW-UHFFFAOYSA-N
